time,cognitive_state
22:58:37,Focused
22:58:37,Focused
22:58:37,Focused
22:58:37,Focused
22:58:37,Focused
22:58:37,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:38,Focused
22:58:39,Tired
22:58:39,Focused
22:58:39,Focused
22:58:39,Focused
22:58:39,Focused
22:58:39,Focused
22:58:39,Focused
22:58:39,Focused
22:58:39,Focused
22:58:40,Focused
22:58:40,Focused
22:58:40,Focused
22:58:40,Focused
22:58:40,Focused
22:58:40,Focused
22:58:40,Focused
22:58:40,Focused
22:58:40,Focused
22:58:40,Focused
22:58:40,Focused
22:58:40,Focused
22:58:40,Focused
22:58:40,Focused
22:58:40,Focused
22:58:40,Focused
22:58:40,Focused
22:58:40,Focused
22:58:41,Focused
22:58:41,Focused
22:58:41,Focused
22:58:41,Focused
22:58:41,Focused
22:58:41,Focused
22:58:41,Focused
22:58:41,Focused
22:58:41,Focused
22:58:41,Focused
22:58:41,Focused
22:58:41,Focused
22:58:41,Focused
22:58:41,Focused
22:58:41,Focused
22:58:41,Focused
22:58:41,Focused
22:58:41,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:42,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:43,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:44,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:45,Focused
22:58:46,Focused
22:58:48,Focused
22:58:48,Focused
22:58:48,Focused
22:58:48,Focused
22:58:48,Focused
22:58:48,Focused
22:58:48,Focused
22:58:48,Focused
22:58:48,Focused
22:58:48,Focused
22:58:48,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:49,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:51,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:52,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:53,Focused
22:58:54,Focused
22:58:54,Focused
22:58:54,Focused
22:58:54,Focused
22:58:54,Focused
22:58:54,Focused
22:58:54,Focused
22:58:54,Focused
22:58:54,Focused
22:58:54,Focused
22:58:54,Focused
22:58:54,Focused
22:58:54,Focused
22:58:54,Focused
22:58:54,Focused
22:58:54,Focused
22:58:54,Confused
22:58:54,Confused
22:58:54,Confused
22:58:54,Confused
22:58:54,Confused
22:58:54,Confused
22:58:54,Confused
22:58:54,Confused
22:58:54,Confused
22:58:54,Confused
22:58:54,Confused
22:58:54,Confused
22:58:54,Confused
22:58:54,Confused
22:58:55,Confused
22:58:55,Confused
22:58:55,Confused
22:58:55,Confused
22:58:55,Confused
22:58:55,Confused
22:58:55,Confused
22:58:55,Confused
22:58:55,Confused
22:58:55,Focused
22:58:55,Focused
22:58:55,Focused
22:58:55,Focused
22:58:55,Focused
22:58:55,Focused
22:58:55,Focused
22:58:55,Focused
22:58:55,Focused
22:58:55,Focused
22:58:55,Focused
22:58:55,Focused
22:58:55,Focused
22:58:55,Focused
22:58:55,Focused
22:58:55,Focused
22:58:55,Focused
22:58:55,Focused
22:58:55,Focused
22:58:55,Focused
22:58:56,Focused
22:58:56,Focused
22:58:56,Focused
22:58:56,Focused
22:58:56,Focused
22:58:56,Focused
22:58:56,Focused
22:58:56,Focused
22:58:56,Focused
22:58:56,Focused
22:58:56,Focused
22:58:56,Focused
22:58:56,Focused
22:58:56,Focused
22:58:56,Focused
22:58:56,Focused
22:58:57,Focused
22:58:57,Focused
22:58:57,Focused
22:58:57,Focused
22:58:57,Focused
22:58:57,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:58,Focused
22:58:59,Focused
22:58:59,Focused
22:58:59,Focused
22:58:59,Focused
22:58:59,Focused
22:58:59,Focused
22:59:01,Focused
22:59:01,Focused
22:59:01,Focused
22:59:01,Focused
22:59:01,Focused
22:59:01,Focused
22:59:01,Focused
22:59:01,Focused
22:59:01,Focused
22:59:01,Focused
22:59:01,Focused
22:59:01,Focused
22:59:01,Focused
22:59:01,Focused
22:59:01,Focused
22:59:01,Focused
22:59:01,Focused
22:59:01,Focused
22:59:01,Focused
22:59:01,Focused
22:59:02,Focused
22:59:02,Focused
22:59:02,Focused
22:59:02,Focused
22:59:02,Focused
22:59:02,Focused
22:59:02,Focused
22:59:02,Focused
22:59:02,Focused
22:59:02,Focused
22:59:02,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:03,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:04,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:05,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:06,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:07,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Focused
22:59:08,Confused
22:59:08,Confused
22:59:09,Confused
22:59:09,Confused
22:59:09,Confused
22:59:09,Confused
22:59:09,Confused
22:59:09,Confused
22:59:09,Focused
22:59:09,Focused
22:59:09,Focused
22:59:09,Focused
22:59:09,Focused
22:59:09,Focused
22:59:09,Focused
22:59:09,Focused
22:59:09,Focused
22:59:09,Focused
22:59:09,Confused
22:59:09,Confused
22:59:09,Focused
22:59:09,Confused
22:59:09,Confused
22:59:09,Confused
22:59:09,Focused
22:59:09,Confused
22:59:09,Confused
22:59:09,Confused
22:59:09,Confused
22:59:09,Confused
22:59:09,Confused
22:59:09,Focused
22:59:09,Focused
22:59:10,Focused
22:59:10,Focused
22:59:10,Focused
22:59:10,Focused
22:59:10,Focused
22:59:10,Confused
22:59:10,Confused
22:59:10,Focused
22:59:10,Focused
22:59:10,Focused
22:59:10,Focused
22:59:10,Confused
22:59:10,Focused
22:59:10,Focused
22:59:10,Focused
22:59:10,Focused
22:59:10,Focused
22:59:10,Focused
22:59:10,Confused
22:59:10,Focused
22:59:10,Focused
22:59:10,Confused
22:59:10,Confused
22:59:10,Confused
22:59:10,Confused
22:59:10,Confused
22:59:10,Focused
22:59:10,Focused
22:59:10,Focused
22:59:10,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Confused
22:59:11,Confused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:11,Focused
22:59:12,Focused
22:59:12,Focused
22:59:12,Focused
22:59:12,Focused
22:59:12,Focused
22:59:12,Focused
22:59:12,Focused
22:59:12,Focused
22:59:12,Focused
22:59:12,Focused
22:59:12,Confused
22:59:12,Focused
22:59:12,Focused
22:59:12,Focused
22:59:12,Focused
22:59:12,Focused
22:59:12,Focused
22:59:12,Focused
22:59:12,Focused
22:59:12,Focused
22:59:12,Focused
22:59:12,Focused
22:59:12,Confused
22:59:12,Confused
22:59:12,Confused
22:59:12,Confused
22:59:12,Distracted
22:59:12,Distracted
22:59:12,Distracted
22:59:12,Distracted
22:59:13,Distracted
22:59:13,Distracted
22:59:13,Distracted
22:59:13,Distracted
22:59:13,Distracted
22:59:13,Distracted
22:59:13,Confused
22:59:13,Confused
22:59:13,Focused
22:59:13,Confused
22:59:13,Confused
22:59:13,Confused
22:59:13,Confused
22:59:13,Confused
22:59:13,Confused
22:59:13,Focused
22:59:13,Focused
22:59:13,Confused
22:59:13,Focused
22:59:13,Focused
22:59:13,Focused
22:59:13,Focused
22:59:13,Focused
22:59:13,Focused
22:59:13,Focused
22:59:13,Focused
22:59:13,Focused
22:59:13,Focused
22:59:13,Focused
22:59:13,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Confused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:14,Focused
22:59:15,Focused
22:59:15,Focused
22:59:15,Focused
22:59:15,Focused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:15,Confused
22:59:16,Confused
22:59:16,Confused
22:59:16,Confused
22:59:16,Confused
22:59:16,Confused
22:59:16,Confused
22:59:16,Confused
22:59:16,Confused
22:59:16,Confused
22:59:16,Confused
22:59:16,Confused
22:59:16,Confused
22:59:16,Confused
22:59:16,Confused
22:59:16,Distracted
22:59:16,Distracted
22:59:16,Distracted
22:59:16,Distracted
22:59:16,Distracted
22:59:16,Distracted
22:59:16,Distracted
22:59:16,Distracted
22:59:16,Distracted
22:59:16,Confused
22:59:16,Confused
22:59:16,Confused
22:59:16,Confused
22:59:16,Confused
22:59:16,Confused
22:59:16,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Distracted
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:17,Confused
22:59:18,Confused
22:59:18,Confused
22:59:18,Confused
22:59:18,Confused
22:59:18,Confused
22:59:18,Confused
22:59:18,Confused
22:59:18,Confused
22:59:18,Confused
22:59:18,Confused
22:59:18,Confused
22:59:18,Confused
22:59:18,Confused
22:59:18,Confused
22:59:18,Confused
22:59:18,Confused
22:59:20,Confused
22:59:20,Confused
22:59:20,Confused
22:59:20,Confused
22:59:20,Confused
22:59:20,Confused
22:59:20,Confused
22:59:20,Confused
22:59:20,Confused
22:59:20,Tired
22:59:21,Tired
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:21,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:22,Focused
22:59:23,Confused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:23,Focused
22:59:24,Focused
22:59:24,Focused
22:59:24,Focused
22:59:24,Focused
22:59:24,Focused
22:59:24,Focused
22:59:24,Focused
22:59:24,Focused
22:59:24,Focused
22:59:24,Focused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:24,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:25,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:26,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:27,Confused
22:59:28,Confused
22:59:28,Confused
22:59:28,Confused
22:59:28,Confused
22:59:28,Confused
22:59:28,Confused
22:59:28,Confused
22:59:28,Confused
22:59:28,Confused
22:59:28,Confused
22:59:28,Confused
22:59:28,Focused
22:59:28,Focused
22:59:28,Focused
22:59:28,Confused
22:59:28,Focused
22:59:28,Focused
22:59:28,Focused
22:59:28,Focused
22:59:28,Focused
22:59:28,Focused
22:59:28,Focused
22:59:28,Focused
22:59:28,Focused
22:59:28,Focused
22:59:28,Focused
22:59:28,Focused
22:59:28,Focused
22:59:28,Focused
22:59:28,Focused
22:59:28,Focused
22:59:29,Focused
22:59:29,Focused
22:59:29,Focused
22:59:29,Focused
22:59:29,Focused
22:59:29,Focused
22:59:29,Focused
22:59:29,Focused
22:59:29,Focused
22:59:29,Focused
22:59:29,Focused
22:59:29,Focused
22:59:29,Focused
22:59:31,Focused
22:59:31,Focused
22:59:32,Focused
22:59:32,Focused
22:59:32,Focused
22:59:32,Focused
22:59:32,Focused
22:59:32,Focused
22:59:32,Focused
22:59:32,Focused
22:59:32,Focused
22:59:32,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:33,Focused
22:59:34,Focused
22:59:34,Focused
22:59:34,Focused
22:59:34,Focused
22:59:34,Focused
22:59:34,Focused
22:59:34,Focused
22:59:34,Focused
22:59:34,Focused
22:59:34,Focused
22:59:34,Focused
22:59:34,Focused
22:59:34,Focused
22:59:34,Focused
22:59:34,Focused
22:59:34,Focused
22:59:34,Focused
22:59:34,Focused
22:59:34,Focused
22:59:34,Focused
22:59:35,Focused
22:59:35,Focused
22:59:35,Focused
22:59:35,Focused
22:59:35,Focused
22:59:35,Focused
22:59:35,Focused
22:59:35,Focused
22:59:35,Focused
22:59:35,Focused
22:59:35,Focused
22:59:35,Focused
22:59:35,Focused
22:59:35,Focused
22:59:35,Focused
22:59:35,Focused
22:59:35,Focused
22:59:35,Focused
22:59:35,Focused
